"","County","Year","maytempDays90","maytempDays95","maytempDays99","juntempDays90","juntempDays95","juntempDays99","jultempDays90","jultempDays95","jultempDays99","augtempDays90","augtempDays95","augtempDays99","septempDays90","septempDays95","septempDays99","octtempDays90","octtempDays95","octtempDays99","meantemp","Average.x","sd.x","Anomaly.x","maypptDays90","maypptDays95","maypptDays99","junpptDays90","junpptDays95","junpptDays99","julpptDays90","julpptDays95","julpptDays99","augpptDays90","augpptDays95","augpptDays99","seppptDays90","seppptDays95","seppptDays99","octpptDays90","octpptDays95","octpptDays99","sumppt","Average.y","sd.y","Anomaly.y"
"1991","F13109","2010",1,0,0,9,4,1,9,6,1,5,2,0,9,6,1,5,2,0,32.5376445807581,30.7855490549639,0.762821331223393,2.29686225866846,3,1,1,3,1,0,1,0,0,4,1,0,2,2,0,0,0,0,718.770399783,655.006204189189,163.451068119778,0.390111831799619
"1992","F13109","2011",11,7,5,13,6,0,5,0,0,17,9,0,8,2,1,1,0,0,32.0945976045857,30.7855490549639,0.762821331223393,1.716061803781,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,468.143199313,655.006204189189,163.451068119778,-1.14323514080223
"1993","F13109","2012",4,1,0,1,1,0,5,4,0,0,0,0,2,0,0,3,1,0,30.6622913103518,30.7855490549639,0.762821331223393,-0.161581407817189,2,2,0,2,1,0,1,1,0,3,2,0,0,0,0,0,0,0,714.906799586,655.006204189189,163.451068119778,0.366474175334941
"1994","F13109","2013",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,29.6283471559442,30.7855490549639,0.762821331223393,-1.51700254260567,1,0,0,2,1,1,5,1,0,2,1,0,0,0,0,0,0,0,757.209600195,655.006204189189,163.451068119778,0.625284356850551
"1995","F13109","2014",1,1,0,0,0,0,0,0,0,5,3,0,5,3,0,8,5,0,31.042423027702,30.7855490549639,0.762821331223393,0.336741989537902,1,0,0,0,0,0,1,1,1,2,1,0,3,1,0,1,0,0,656.819999299,655.006204189189,163.451068119778,0.0110968691160926
"1996","F13109","2015",3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.6354074063508,30.7855490549639,0.762821331223393,-0.196824134915386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.697360587,655.006204189189,163.451068119778,-1.58646160337213
"1997","F13109","2016",0,0,0,3,2,0,3,0,0,2,0,0,3,1,0,0,0,0,31.6056571881667,30.7855490549639,0.762821331223393,1.07509858420921,4,3,0,2,1,0,0,0,0,1,0,0,3,2,1,2,1,1,860.450198339,655.006204189189,163.451068119778,1.2569143567741
"1998","F13109","2017",4,1,0,0,0,0,0,0,0,1,0,0,4,1,0,7,5,0,30.7327215375071,30.7855490549639,0.762821331223393,-0.0692528057285236,3,2,2,2,1,0,2,1,0,0,0,0,2,2,1,0,0,0,837.000799486,655.006204189189,163.451068119778,1.11345002140607
"1999","F13111","1981",1,1,0,7,3,1,11,1,0,1,0,0,0,0,0,4,3,0,25.8556893340213,26.1292476331452,0.859105537541265,-0.318422227735626,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,685.437636467,773.686122880486,178.657349462808,-0.493953854564811
"2000","F13111","1982",8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,26.0591877480269,26.1292476331452,0.859105537541265,-0.0815498004106982,1,0,0,1,0,0,2,1,1,2,1,0,1,0,0,3,2,0,761.083273083,773.686122880486,178.657349462808,-0.0705420170811951
"2001","F13111","1983",0,0,0,0,0,0,7,5,0,10,6,5,3,1,0,2,1,0,26.410203950113,26.1292476331452,0.859105537541265,0.327033530445999,4,2,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,773.778545155,773.686122880486,178.657349462808,0.000517315827148571
"2002","F13111","1984",0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,5,1,0,26.2726888306998,26.1292476331452,0.859105537541265,0.166965746682545,3,2,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,825.656727429,773.686122880486,178.657349462808,0.290895419106912
"2003","F13111","1985",1,0,0,6,5,2,0,0,0,0,0,0,1,0,0,6,3,0,25.8872341933458,26.1292476331452,0.859105537541265,-0.281703969097927,0,0,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,771.566182142,773.686122880486,178.657349462808,-0.0118659587465096
"2004","F13111","1986",2,1,0,7,4,0,14,10,4,0,0,0,1,0,0,6,5,4,26.7327376533403,26.1292476331452,0.859105537541265,0.70246319436176,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,671.983817873,773.686122880486,178.657349462808,-0.569259005091522
"2005","F13111","1987",4,1,0,0,0,0,7,4,1,12,6,0,1,0,0,0,0,0,26.8993259886979,26.1292476331452,0.859105537541265,0.896372240547644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.765999918,773.686122880486,178.657349462808,-1.39887960788601
"2006","F13111","1988",2,1,0,11,7,5,5,4,0,6,2,0,0,0,0,0,0,0,26.1356960461545,26.1292476331452,0.859105537541265,0.00750596140700675,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,1,0,629.602544963,773.686122880486,178.657349462808,-0.806479992850678
"2007","F13111","1989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24.9850421095318,26.1292476331452,0.859105537541265,-1.33185676685079,4,2,0,6,3,0,3,1,0,1,0,0,4,4,0,2,1,0,1223.042727003,773.686122880486,178.657349462808,2.51518678337976
"2008","F13111","1990",1,0,0,5,1,0,6,3,0,3,1,0,9,5,2,0,0,0,26.3778330039601,26.1292476331452,0.859105537541265,0.289353705630154,1,1,0,0,0,0,4,2,0,1,0,0,3,1,0,2,2,0,818.478000694,773.686122880486,178.657349462808,0.250713883017939
"2009","F13111","1991",3,1,1,0,0,0,3,0,0,0,0,0,6,6,0,3,1,0,26.2541530651537,26.1292476331452,0.859105537541265,0.145390090682045,2,0,0,2,1,0,2,1,0,4,3,1,1,0,0,0,0,0,689.781818097,773.686122880486,178.657349462808,-0.469638137114271
"2010","F13111","1992",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.685976381594,26.1292476331452,0.859105537541265,-1.67996967599784,0,0,0,1,1,0,3,1,0,5,2,1,2,0,0,1,1,0,831.601272272,773.686122880486,178.657349462808,0.324168860478757
"2011","F13111","1993",0,0,0,1,0,0,17,12,5,0,0,0,3,2,0,2,0,0,26.8668393211402,26.1292476331452,0.859105537541265,0.858557715861144,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,494.65145517,773.686122880486,178.657349462808,-1.56184264766882
"2012","F13111","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,24.771492885224,26.1292476331452,0.859105537541265,-1.58042835087183,1,0,0,3,2,2,5,1,0,4,2,0,1,0,0,3,2,0,1072.540726412,773.686122880486,178.657349462808,1.67278090954622
"2013","F13111","1995",2,1,0,0,0,0,2,0,0,8,6,0,1,0,0,2,0,0,25.9192767820811,26.1292476331452,0.859105537541265,-0.24440635275735,4,1,0,2,1,1,1,0,0,2,1,1,1,0,0,3,2,2,870.447454506,773.686122880486,178.657349462808,0.54160286109952
"2014","F13111","1996",7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4489703548756,26.1292476331452,0.859105537541265,-0.79184366593252,3,1,0,4,2,1,1,1,0,3,2,0,2,2,0,0,0,0,795.342908646,773.686122880486,178.657349462808,0.121219674592911
"2015","F13111","1997",0,0,0,0,0,0,3,1,0,0,0,0,6,2,0,6,2,0,24.9689084970904,26.1292476331452,0.859105537541265,-1.3506363134099,1,1,1,2,2,1,2,1,0,1,0,0,1,1,1,3,1,1,864.43781834,773.686122880486,178.657349462808,0.507965083621739
"2016","F13111","1998",12,8,0,6,6,0,3,1,0,3,0,0,13,7,4,4,1,0,27.5204064215596,26.1292476331452,0.859105537541265,1.61931069888793,1,1,0,4,2,1,0,0,0,2,1,0,1,0,0,0,0,0,582.430182405,773.686122880486,178.657349462808,-1.07051817935596
"2017","F13111","1999",0,0,0,1,0,0,1,1,0,7,5,1,6,6,2,0,0,0,26.3229983198784,26.1292476331452,0.859105537541265,0.225526059682681,2,1,0,4,2,0,3,1,0,1,1,0,0,0,0,2,1,0,774.593637195,773.686122880486,178.657349462808,0.00507963605887105
"2018","F13111","2000",2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,26.4781195655642,26.1292476331452,0.859105537541265,0.406087398083221,0,0,0,2,1,0,1,1,0,2,1,0,2,1,1,0,0,0,598.867817933,773.686122880486,178.657349462808,-0.978511689964813
"2019","F13111","2001",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0800260830774,26.1292476331452,0.859105537541265,-1.22129529402247,2,1,0,3,2,0,2,1,0,0,0,0,2,1,0,0,0,0,789.287636367,773.686122880486,178.657349462808,0.0873264577887484
"2020","F13111","2002",0,0,0,1,0,0,1,0,0,6,0,0,6,4,0,6,5,1,26.4831743080154,26.1292476331452,0.859105537541265,0.41197112508807,2,1,0,2,1,0,1,1,0,1,0,0,3,1,0,2,0,0,863.65218235,773.686122880486,178.657349462808,0.503567637939475
"2021","F13111","2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2143102755189,26.1292476331452,0.859105537541265,-1.06498831359513,4,4,2,3,1,0,5,2,1,2,2,1,1,1,1,0,0,0,1069.092362175,773.686122880486,178.657349462808,1.65347935689603
"2022","F13111","2004",7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7916924915766,26.1292476331452,0.859105537541265,-0.392914638327937,1,0,0,2,2,0,2,2,0,1,1,0,2,2,1,0,0,0,876.290182769,773.686122880486,178.657349462808,0.574306403834079
"2023","F13111","2005",1,1,0,0,0,0,3,2,0,3,0,0,4,0,0,7,4,0,26.161495253644,26.1292476331452,0.859105537541265,0.037536273588815,0,0,0,4,2,0,7,4,2,2,2,1,0,0,0,0,0,0,873.403272945,773.686122880486,178.657349462808,0.558147483797033
"2024","F13111","2006",4,4,2,4,2,1,2,1,0,9,6,0,0,0,0,2,2,0,25.8137988085332,26.1292476331452,0.859105537541265,-0.367182855688197,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,707.183999732,773.686122880486,178.657349462808,-0.372232787223402
"2025","F13111","2007",10,4,0,3,0,0,0,0,0,20,16,5,10,4,0,8,6,3,27.7246429717588,26.1292476331452,0.859105537541265,1.85704231773386,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,497.2710912,773.686122880486,178.657349462808,-1.54717974106086
"2026","F13111","2008",0,0,0,5,2,0,1,0,0,0,0,0,2,0,0,4,0,0,26.1328274643468,26.1292476331452,0.859105537541265,0.00416692832863686,1,0,0,1,0,0,2,2,0,2,2,2,0,0,0,1,0,0,617.843090464,773.686122880486,178.657349462808,-0.87230126767849
"2027","F13111","2009",0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2132099742004,26.1292476331452,0.859105537541265,-1.06626906580823,3,1,0,0,0,0,3,2,0,2,0,0,4,4,0,2,0,0,1067.852000487,773.686122880486,178.657349462808,1.64653667196463
"2028","F13111","2010",5,2,0,9,5,0,6,5,0,9,4,0,14,5,0,3,3,0,27.8310601810222,26.1292476331452,0.859105537541265,1.98091209229956,1,1,0,1,0,0,0,0,0,4,2,0,1,0,0,1,1,0,717.708908425,773.686122880486,178.657349462808,-0.31332164405103
"2029","F13111","2011",11,8,3,10,4,1,6,1,0,11,4,1,4,3,2,2,1,0,26.8902713472193,26.1292476331452,0.859105537541265,0.885832625700632,1,1,0,3,1,0,1,1,0,0,0,0,1,1,1,1,0,0,532.46890929,773.686122880486,178.657349462808,-1.35016675393307
"2030","F13111","2012",10,8,2,5,2,2,7,4,2,0,0,0,1,0,0,0,0,0,26.1415293493761,26.1292476331452,0.859105537541265,0.0142959341946279,2,1,0,0,0,0,4,1,0,0,0,0,2,0,0,1,1,0,684.268727033,773.686122880486,178.657349462808,-0.500496599307833
"2031","F13111","2013",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,24.9187821001875,26.1292476331452,0.859105537541265,-1.4089835067552,2,1,1,5,3,1,2,2,2,3,1,0,2,1,0,1,0,0,916.614364015,773.686122880486,178.657349462808,0.80001321839977
"2032","F13111","2014",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,0,25.9010532543122,26.1292476331452,0.859105537541265,-0.265618563565588,2,1,0,1,1,0,1,1,0,2,2,0,1,1,0,2,0,0,847.349819303,773.686122880486,178.657349462808,0.412318310128342
"2033","F13111","2015",2,0,0,10,5,0,0,0,0,1,0,0,2,0,0,1,0,0,26.335393578356,26.1292476331452,0.859105537541265,0.239954157204935,2,1,0,2,1,0,6,5,2,3,3,0,1,0,0,1,1,0,909.795490744,773.686122880486,178.657349462808,0.761845892557855
"2034","F13111","2016",4,2,0,8,5,0,9,3,0,3,0,0,15,11,2,12,8,2,28.3305938802689,26.1292476331452,0.859105537541265,2.56236998940075,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,428.928490964,773.686122880486,178.657349462808,-1.92971424323216
"2035","F13111","2017",6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,2,25.9655206529048,26.1292476331452,0.859105537541265,-0.190578424984816,4,2,0,3,1,0,1,0,0,3,1,0,2,2,0,2,1,1,968.285472612,773.686122880486,178.657349462808,1.0892322667757
"2036","F13113","1981",1,1,0,7,3,0,9,4,0,0,0,0,0,0,0,4,4,2,28.4707628882066,28.6250281252339,0.893729022299813,-0.172608512399378,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.435925652,577.339165173432,165.972964440178,-1.02368021258469
"2037","F13113","1982",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,28.4038224732818,28.6250281252339,0.893729022299813,-0.247508636770955,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,532.840370255,577.339165173432,165.972964440178,-0.268108695102997
"2038","F13113","1983",0,0,0,0,0,0,7,3,0,9,6,3,3,0,0,1,1,0,28.4553595038428,28.6250281252339,0.893729022299813,-0.189843472862169,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,431.358518957,577.339165173432,165.972964440178,-0.879544730124094
"2039","F13113","1984",0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,8,2,0,28.7519327645908,28.6250281252339,0.893729022299813,0.141994537707183,3,3,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,507.851110959,577.339165173432,165.972964440178,-0.418670922995281
"2040","F13113","1985",1,0,0,5,5,3,0,0,0,0,0,0,4,0,0,5,4,0,28.1315803186137,28.6250281252339,0.893729022299813,-0.552122393150443,2,1,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,633.037037019,577.339165173432,165.972964440178,0.335584003294963
"2041","F13113","1986",1,1,0,8,4,0,17,10,4,3,1,0,3,1,0,6,6,5,29.3003764129491,28.6250281252339,0.893729022299813,0.755652184123295,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,511.045185174,577.339165173432,165.972964440178,-0.399426377802192
"2042","F13113","1987",3,1,0,0,0,0,4,1,0,6,2,0,0,0,0,0,0,0,28.9709963689104,28.6250281252339,0.893729022299813,0.387106421570846,0,0,0,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,521.364073693,577.339165173432,165.972964440178,-0.337254273123546
"2043","F13113","1988",2,1,0,6,5,3,3,0,0,1,0,0,0,0,0,0,0,0,28.2271996872821,28.6250281252339,0.893729022299813,-0.445133175745053,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,460.194814978,577.339165173432,165.972964440178,-0.705803807207738
"2044","F13113","1989",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27.4774424224468,28.6250281252339,0.893729022299813,-1.28404211360847,1,1,0,4,4,1,5,1,0,1,1,0,1,1,0,2,1,1,867.432221681,577.339165173432,165.972964440178,1.74783319371346
"2045","F13113","1990",1,0,0,5,2,0,8,3,1,5,2,0,7,6,3,6,4,0,29.3927580592329,28.6250281252339,0.893729022299813,0.859018690053754,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,1,0,0,422.818147903,577.339165173432,165.972964440178,-0.931001128958726
"2046","F13113","1991",3,1,0,0,0,0,0,0,0,0,0,0,7,5,2,1,0,0,28.2503154108874,28.6250281252339,0.893729022299813,-0.419268821977242,3,1,1,2,1,0,2,2,0,1,0,0,1,0,0,0,0,0,628.734073035,577.339165173432,165.972964440178,0.309658311128689
"2047","F13113","1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0662600614023,28.6250281252339,0.893729022299813,-1.74411709247228,0,0,0,1,0,0,0,0,0,5,4,2,0,0,0,1,0,0,657.091110849,577.339165173432,165.972964440178,0.48051166612929
"2048","F13113","1993",0,0,0,2,0,0,14,11,3,1,0,0,3,2,0,2,0,0,29.3780573577697,28.6250281252339,0.893729022299813,0.842569966675149,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,434.185555002,577.339165173432,165.972964440178,-0.862511618408969
"2049","F13113","1994",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27.2567375238007,28.6250281252339,0.893729022299813,-1.53099045380913,0,0,0,2,1,0,5,2,2,1,1,1,2,2,0,0,0,0,1016.005555247,577.339165173432,165.972964440178,2.64299906646348
"2050","F13113","1995",7,4,0,1,0,0,9,5,0,8,7,2,0,0,0,0,0,0,28.9480328162511,28.6250281252339,0.893729022299813,0.361412332997812,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,2,2,1,647.7203708,577.339165173432,165.972964440178,0.42405222961439
"2051","F13113","1996",11,8,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,28.3266805550518,28.6250281252339,0.893729022299813,-0.333823298491879,2,2,0,1,1,0,1,1,0,2,0,0,2,0,0,0,0,0,461.278518847,577.339165173432,165.972964440178,-0.699274407237959
"2052","F13113","1997",0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,1,0,27.2259875011905,28.6250281252339,0.893729022299813,-1.56539688108515,1,0,0,3,2,0,2,1,0,0,0,0,3,2,0,2,1,1,697.790740562,577.339165173432,165.972964440178,0.725730095831252
"2053","F13113","1998",11,4,0,9,5,0,1,1,0,1,0,0,6,2,0,5,2,0,29.8622840199494,28.6250281252339,0.893729022299813,1.38437475324642,0,0,0,2,2,0,1,1,0,3,1,0,0,0,0,0,0,0,483.339629831,577.339165173432,165.972964440178,-0.566354500321724
"2054","F13113","1999",0,0,0,0,0,0,1,1,0,13,10,1,6,6,2,1,1,0,28.5689540959403,28.6250281252339,0.893729022299813,-0.0627416452800439,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,504.089628686,577.339165173432,165.972964440178,-0.441334145802004
"2055","F13113","2000",8,3,1,4,0,0,9,6,1,5,4,1,0,0,0,3,0,0,29.5105847294972,28.6250281252339,0.893729022299813,0.990855821135251,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,426.231480922,577.339165173432,165.972964440178,-0.910435532444179
"2056","F13113","2001",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8141034643815,28.6250281252339,0.893729022299813,-0.907349588766449,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,473.709630047,577.339165173432,165.972964440178,-0.624375996873778
"2057","F13113","2002",0,0,0,1,0,0,0,0,0,3,1,0,6,4,2,6,3,1,28.4975074399113,28.6250281252339,0.893729022299813,-0.142683836085431,2,1,0,1,0,0,3,2,0,1,0,0,3,0,0,4,2,0,819.492592124,577.339165173432,165.972964440178,1.45899320270228
"2058","F13113","2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.6139712216582,28.6250281252339,0.893729022299813,-1.13127903240068,5,4,1,5,3,1,3,2,1,1,0,0,1,1,0,0,0,0,863.544073625,577.339165173432,165.972964440178,1.72440679972746
"2059","F13113","2004",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.122725851102,28.6250281252339,0.893729022299813,-0.562029722207486,0,0,0,2,0,0,1,0,0,1,1,1,5,3,3,1,1,0,714.700000165,577.339165173432,165.972964440178,0.827609698090779
"2060","F13113","2005",0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,7,1,0,28.3041034416684,28.6250281252339,0.893729022299813,-0.359084997306751,2,1,0,3,1,0,4,3,2,0,0,0,0,0,0,0,0,0,748.756296012,577.339165173432,165.972964440178,1.03280152533729
"2061","F13113","2006",8,6,2,4,4,1,3,1,0,7,2,0,0,0,0,3,1,0,28.6062024870165,28.6250281252339,0.893729022299813,-0.0210641455605775,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,431.917777209,577.339165173432,165.972964440178,-0.876175155724514
"2062","F13113","2007",3,0,0,4,2,0,0,0,0,20,14,5,3,0,0,3,1,0,29.7663514310803,28.6250281252339,0.893729022299813,1.27703507144646,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,360.096296707,577.339165173432,165.972964440178,-1.30890515331329
"2063","F13113","2008",0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,1,1,0,28.4697536316471,28.6250281252339,0.893729022299813,-0.173737777013494,1,0,0,1,0,0,2,2,0,4,2,0,0,0,0,1,1,0,475.579259559,577.339165173432,165.972964440178,-0.613111333870944
"2064","F13113","2009",0,0,0,8,5,0,0,0,0,1,0,0,0,0,0,1,1,0,27.8298367578626,28.6250281252339,0.893729022299813,-0.889745490557103,0,0,0,0,0,0,3,0,0,3,3,0,2,1,0,3,1,0,690.272222036,577.339165173432,165.972964440178,0.680430437833579
"2065","F13113","2010",4,2,0,11,3,0,8,3,1,9,2,0,18,11,2,4,4,0,30.6232210330533,28.6250281252339,0.893729022299813,2.23579279396961,2,0,0,1,0,0,3,0,0,4,2,1,1,1,0,2,1,0,582.771851959,577.339165173432,165.972964440178,0.0327323597785446
"2066","F13113","2011",13,9,3,12,6,1,1,1,0,10,4,0,5,4,1,2,0,0,29.7005933945498,28.6250281252339,0.893729022299813,1.20345791898774,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,392.413703217,577.339165173432,165.972964440178,-1.11419026936212
"2067","F13113","2012",9,4,1,2,2,2,6,4,2,1,1,0,2,0,0,0,0,0,28.9211117215395,28.6250281252339,0.893729022299813,0.331290121410249,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,464.022963196,577.339165173432,165.972964440178,-0.682738916905199
"2068","F13113","2013",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,27.3455545468415,28.6250281252339,0.893729022299813,-1.43161243113709,2,2,1,4,1,1,2,2,1,1,0,0,1,0,0,1,0,0,748.77592761,577.339165173432,165.972964440178,1.0329198072398
"2069","F13113","2014",3,0,0,0,0,0,0,0,0,1,0,0,6,0,0,10,4,0,28.8408512635315,28.6250281252339,0.893729022299813,0.241486102512689,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,465.396297216,577.339165173432,165.972964440178,-0.674464472783337
"2070","F13113","2015",3,1,0,6,2,0,3,0,0,4,2,0,1,1,0,1,0,0,29.1587781783271,28.6250281252339,0.893729022299813,0.597216874215139,3,0,0,3,1,1,3,3,0,2,0,0,2,0,0,0,0,0,706.382446482,577.339165173432,165.972964440178,0.777495791220134
"2071","F13113","2016",4,2,1,8,3,1,9,3,0,5,0,0,15,11,0,11,8,2,30.8738806297622,28.6250281252339,0.893729022299813,2.51625766693953,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,347.556666422,577.339165173432,165.972964440178,-1.38445739959205
"2072","F13113","2017",5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,7,4,2,28.661369168624,28.6250281252339,0.893729022299813,0.0406622616960654,2,1,1,3,3,0,1,1,1,2,2,0,1,1,1,1,1,0,824.317037779,577.339165173432,165.972964440178,1.48806086243393
"2073","F13115","1981",1,1,0,6,2,0,6,1,0,1,0,0,0,0,0,4,4,0,28.231387995735,28.6941763264361,1.02632102274285,-0.45091966397052,2,1,0,1,1,1,0,0,0,3,2,1,1,0,0,1,0,0,548.055945914,599.65259606027,164.325197655701,-0.313991103509135
"2074","F13115","1982",4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,28.5470035321284,28.6941763264361,1.02632102274285,-0.143398401714912,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0,527.130945646,599.65259606027,164.325197655701,-0.441330066531974
"2075","F13115","1983",0,0,0,0,0,0,4,3,0,11,6,3,2,0,0,1,0,0,28.6635752044329,28.6941763264361,1.02632102274285,-0.0298163258133629,3,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,498.38783752,599.65259606027,164.325197655701,-0.616246077807514
"2076","F13115","1984",0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,4,1,0,28.6915865167888,28.6941763264361,1.02632102274285,-0.00252339140478185,3,2,0,1,1,0,5,4,2,2,1,0,0,0,0,0,0,0,696.139864235,599.65259606027,164.325197655701,0.587172688980375
"2077","F13115","1985",1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,0,0,28.1164309691318,28.6941763264361,1.02632102274285,-0.562928503364648,1,0,0,1,0,0,5,2,0,3,2,1,0,0,0,1,1,0,644.887432319,599.65259606027,164.325197655701,0.275276323437061
"2078","F13115","1986",2,1,0,6,2,0,15,7,3,1,0,0,0,0,0,6,6,2,29.0303694102235,28.6941763264361,1.02632102274285,0.32757107799357,1,0,0,0,0,0,1,0,0,4,4,0,0,0,0,2,1,0,563.851486374,599.65259606027,164.325197655701,-0.217867437234317
"2079","F13115","1987",7,2,0,0,0,0,8,5,0,8,2,0,0,0,0,0,0,0,29.2214465269471,28.6941763264361,1.02632102274285,0.513747832137191,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,347.851891831,599.65259606027,164.325197655701,-1.53233166806743
"2080","F13115","1988",2,1,0,10,6,5,4,3,0,2,0,0,0,0,0,0,0,0,28.3854212639054,28.6941763264361,1.02632102274285,-0.30083673206413,0,0,0,0,0,0,2,1,0,3,2,0,2,1,0,0,0,0,442.1755411,599.65259606027,164.325197655701,-0.958325668898453
"2081","F13115","1989",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9698125760648,28.6941763264361,1.02632102274285,-1.68014072805697,2,1,0,7,3,0,5,2,0,2,0,0,3,2,0,2,0,0,977.514054374,599.65259606027,164.325197655701,2.29947362732182
"2082","F13115","1990",0,0,0,2,0,0,4,2,0,3,1,0,9,5,1,2,1,0,28.8467254739531,28.6941763264361,1.02632102274285,0.148636873002211,2,1,0,0,0,0,2,2,0,1,0,0,1,0,0,2,1,0,545.592567714,599.65259606027,164.325197655701,-0.328981976699267
"2083","F13115","1991",2,1,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,28.121339598988,28.6941763264361,1.02632102274285,-0.558145760200091,1,0,0,1,1,0,1,1,0,0,0,0,3,1,0,0,0,0,558.037703012,599.65259606027,164.325197655701,-0.253247180846014
"2084","F13115","1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5922118129797,28.6941763264361,1.02632102274285,-2.04805754425536,0,0,0,2,1,0,3,0,0,4,4,2,1,1,0,1,1,0,732.025000216,599.65259606027,164.325197655701,0.805551467724872
"2085","F13115","1993",0,0,0,0,0,0,16,9,4,1,0,0,2,2,0,4,1,0,29.2771567809456,28.6941763264361,1.02632102274285,0.568029341298516,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,345.745270188,599.65259606027,164.325197655701,-1.54515150137999
