"","County","Quant90","Quant95","Quant99"
"90%244","F13175",30.3072581201537,31.1906315909491,32.6552593446389
"90%245","F13251",30.2037956237793,31.1123641739721,32.6608197734667
"90%246","F13301",29.1103659094834,29.9307391143427,31.327996116266
"90%247","F37141",28.9200523135898,29.6030963657139,31.6371812411472
"90%248","F13043",30.3605313219343,31.2510486330305,32.8104314400809
"90%249","F13071",30.8594048327711,31.7400843126228,33.214810950038
"90%250","F37035",27.1940507856466,28.2940136182106,30.1688159464173
"90%251","F45015",29.3992101507672,30.3378790462084,31.9559108102658
"90%252","F45037",29.5966702023068,30.3362689250225,31.8338453117577
"90%253","F45075",29.7462920865145,30.5449072982326,32.1544919415099
"90%254","F13137",26.3087523414975,27.1880738485427,28.6127647799537
"90%255","F45071",29.0215155029297,29.7689311642117,31.2029332762824
"90%256","F13165",30.2417846092811,31.1441730829386,32.5310703160213
"90%257","F13005",30.7032524108887,31.5887309028989,33.0647747003464
"90%258","F37119",28.0143086374542,28.8751370559504,30.9103175236266
"90%259","F37127",28.0339800834656,29.2095349597931,31.1405207285881
"90%260","F37115",25.2728537431404,26.3005821171092,27.7046292677922
"90%261","F37167",28.4483442525395,29.3541491836798,31.5263861790641
"90%262","F13191",30.1048529232249,30.9597367931815,32.2474856831046
"90%263","F13245",29.6687275825663,30.4453446895518,32.0046535353965
"90%264","F13317",28.8636956311654,29.6907637831094,31.4269201682271
"90%265","F13079",29.6130382781333,30.5353511282738,32.1062945296916
"90%266","F37055",27.1207343008004,28.0091318541882,29.5774335507786
"90%267","F13047",27.659478278782,28.7353739282359,30.4635132134479
"90%268","F13067",27.5982935398183,28.5181361259298,29.780314827777
"90%269","F37195",28.5014150295618,29.5564037790839,31.6697029567215
"90%270","F45063",29.3339783333443,30.0525180524534,31.5940308517594
"90%271","F13055",28.0414800338745,28.9277039070129,30.7804587745667
"90%272","F45069",29.0663616023652,29.9964698138303,31.9781823103395
"90%273","F37061",28.6019092143083,29.4886412147714,31.8758993507834
"90%274","F45011",30.1290549850464,30.9497000575065,32.654015188694
"90%275","F13075",30.8543143463135,31.7368029785156,33.1496057128906
"90%276","F13209",30.4031833648682,31.3884971883562,32.9303788672554
"90%277","F13027",30.8579588721781,31.6264220714569,32.9964612568126
"90%278","F13051",29.5811617065878,30.3454441210802,31.8124854480519
"90%279","F13061",30.3396619994065,31.1517724859303,32.9131543337066
"90%280","F13215",29.8629312753677,30.835031324625,32.5348381590844
"90%281","F13321",30.4604530575909,31.3607987126218,32.8759321372117
"90%282","F13025",30.6767809792171,31.5853921284751,32.8943160974412
"90%283","F45021",27.839174603659,28.818266720242,30.6370380995009
"90%284","F37117",28.553973875184,29.5957883226698,31.8652104806209
"90%285","F45067",29.365280591117,30.222138818105,32.16555809021
"90%286","F13237",29.4540640106201,30.2373499755859,31.8036107246399
"90%287","F13257",27.7860462188721,28.7070230997526,30.0735906454233
"90%288","F13011",27.3415937185288,28.2559219002724,29.7991381978988
"90%289","F37183",27.6648285668994,28.7479483559018,30.9884086209252
"90%290","F37105",28.0835486387595,29.098151197189,31.1891137744219
"90%291","F37015",28.5008149548112,29.5901869248007,32.0485515608743
"90%292","F37159",27.64354513508,28.7664658010822,30.8172673693095
"90%293","F37001",27.9802713326046,29.0204749516078,30.8808546583993
"90%294","F13145",29.164554567048,29.9578696193117,31.6072214583194
"90%295","F13273",30.5108744378184,31.3828235252231,33.0463134810504
"90%296","F13221",28.4736769690881,29.3616122524555,31.4781956305871
"90%297","F37123",28.3618986253615,29.1970818754914,31.3764275573136
"90%298","F37179",28.3359000086785,29.1696354746818,31.1306816494465
"90%299","F37029",27.9440310923258,29.0900888909234,30.7085640758938
"90%300","F45079",29.5369107382638,30.2342955538205,31.806455915996
"90%301","F37013",28.5014373834185,29.4406000617597,31.7784844158364
"90%302","F13315",30.4202392428529,31.3423705269308,32.8902565137078
"90%303","F45017",29.5954406932249,30.4440050286762,31.9129603369761
"90%304","F13283",30.3225427763803,31.2842965330397,32.6620059013367
