"","County","Year","NumpptDays90","County1","NumpptDays95","County2","NumpptDays99","sumppt","Average","sd","Anomaly"
"3502","F13191","2004",3,"F13191",2,"F13191",0,826.485882532,751.239023570513,157.519469194971,0.477698784448981
"3503","F13191","2005",3,"F13191",1,"F13191",0,1025.211177328,751.239023570513,157.519469194971,1.73929073756829
"3504","F13191","2006",0,"F13191",0,"F13191",0,518.419412347,751.239023570513,157.519469194971,-1.47803704782257
"3505","F13191","2007",1,"F13191",0,"F13191",0,767.961323623,751.239023570513,157.519469194971,0.106160210785045
"3506","F13191","2008",1,"F13191",1,"F13191",1,707.025000462,751.239023570513,157.519469194971,-0.280689259140324
"3507","F13191","2009",3,"F13191",2,"F13191",1,721.587206157,751.239023570513,157.519469194971,-0.188242238023363
"3508","F13191","2010",1,"F13191",1,"F13191",0,536.627793804,751.239023570513,157.519469194971,-1.36244256575596
"3509","F13191","2011",0,"F13191",0,"F13191",0,653.914706547,751.239023570513,157.519469194971,-0.617855795990839
"3510","F13191","2012",3,"F13191",1,"F13191",0,760.126323689,751.239023570513,157.519469194971,0.0564203280007643
"3511","F13191","2013",1,"F13191",0,"F13191",0,767.106617893,751.239023570513,157.519469194971,0.100734178470639
"3512","F13191","2014",1,"F13191",0,"F13191",0,700.683234885,751.239023570513,157.519469194971,-0.320949460685
"3513","F13191","2015",1,"F13191",0,"F13191",0,722.555279032,751.239023570513,157.519469194971,-0.182096503277381
"3514","F13191","2016",2,"F13191",2,"F13191",0,847.27326511,751.239023570513,157.519469194971,0.6096658529278
"3515","F13191","2017",2,"F13191",2,"F13191",0,986.162235217,751.239023570513,157.519469194971,1.49139159017675
"3516","F13193","1981",0,"F13193",0,"F13193",0,371.301896561,562.016058268405,152.567685028589,-1.25002985836527
"3517","F13193","1982",1,"F13193",0,"F13193",0,517.882586057,562.016058268405,152.567685028589,-0.28927142863271
"3518","F13193","1983",0,"F13193",0,"F13193",0,426.072758353,562.016058268405,152.567685028589,-0.891036000775205
"3519","F13193","1984",3,"F13193",2,"F13193",0,500.522758798,562.016058268405,152.567685028589,-0.403055859823018
"3520","F13193","1985",2,"F13193",1,"F13193",0,557.0455172,562.016058268405,152.567685028589,-0.0325792520708037
"3521","F13193","1986",1,"F13193",0,"F13193",0,433.005345039,562.016058268405,152.567685028589,-0.845596583609631
"3522","F13193","1987",1,"F13193",0,"F13193",0,493.61275873,562.016058268405,152.567685028589,-0.448347233725068
"3523","F13193","1988",1,"F13193",0,"F13193",0,400.017068981,562.016058268405,152.567685028589,-1.06181718138444
"3524","F13193","1989",1,"F13193",1,"F13193",0,691.954654696,562.016058268405,152.567685028589,0.85167836428301
"3525","F13193","1990",1,"F13193",1,"F13193",0,374.764999854,562.016058268405,152.567685028589,-1.22733105886294
"3526","F13193","1991",2,"F13193",1,"F13193",1,623.673275381,562.016058268405,152.567685028589,0.404130252753332
"3527","F13193","1992",1,"F13193",0,"F13193",0,506.203103433,562.016058268405,152.567685028589,-0.365824223032202
"3528","F13193","1993",0,"F13193",0,"F13193",0,474.192931161,562.016058268405,152.567685028589,-0.575633870900961
"3529","F13193","1994",1,"F13193",0,"F13193",0,967.350000784,562.016058268405,152.567685028589,2.65674833068116
"3530","F13193","1995",0,"F13193",0,"F13193",0,446.99327595,562.016058268405,152.567685028589,-0.753913138924875
"3531","F13193","1996",2,"F13193",1,"F13193",0,466.791379765,562.016058268405,152.567685028589,-0.624147102222607
"3532","F13193","1997",1,"F13193",0,"F13193",0,695.212413295,562.016058268405,152.567685028589,0.873031238572147
"3533","F13193","1998",0,"F13193",0,"F13193",0,510.030689834,562.016058268405,152.567685028589,-0.340736430684283
"3534","F13193","1999",0,"F13193",0,"F13193",0,448.584482564,562.016058268405,152.567685028589,-0.743483626189581
"3535","F13193","2000",0,"F13193",0,"F13193",0,403.9872419,562.016058268405,152.567685028589,-1.0357948102758
"3536","F13193","2001",0,"F13193",0,"F13193",0,522.630517043,562.016058268405,152.567685028589,-0.258151267209862
"3537","F13193","2002",0,"F13193",0,"F13193",0,700.328965592,562.016058268405,152.567685028589,0.906567516559462
"3538","F13193","2003",2,"F13193",1,"F13193",0,831.636897274,562.016058268405,152.567685028589,1.76722114486479
"3539","F13193","2004",1,"F13193",1,"F13193",0,840.023793452,562.016058268405,152.567685028589,1.82219278696861
"3540","F13193","2005",1,"F13193",0,"F13193",0,660.747586358,562.016058268405,152.567685028589,0.647132635401091
"3541","F13193","2006",2,"F13193",1,"F13193",0,413.021207005,562.016058268405,152.567685028589,-0.976581975635834
"3542","F13193","2007",0,"F13193",0,"F13193",0,554.874137863,562.016058268405,152.567685028589,-0.046811488317904
"3543","F13193","2008",1,"F13193",1,"F13193",0,557.349138216,562.016058268405,152.567685028589,-0.0305891778559195
"3544","F13193","2009",1,"F13193",1,"F13193",0,761.954483291,562.016058268405,152.567685028589,1.31048999652271
"3545","F13193","2010",2,"F13193",1,"F13193",1,639.064999779,562.016058268405,152.567685028589,0.505014816841171
"3546","F13193","2011",0,"F13193",0,"F13193",0,452.994310318,562.016058268405,152.567685028589,-0.714579551560844
"3547","F13193","2012",0,"F13193",0,"F13193",0,479.128620023,562.016058268405,152.567685028589,-0.543283056499634
"3548","F13193","2013",2,"F13193",1,"F13193",0,806.133620296,562.016058268405,152.567685028589,1.60006073358097
"3549","F13193","2014",1,"F13193",1,"F13193",1,544.610344523,562.016058268405,152.567685028589,-0.114085192694271
"3550","F13193","2015",1,"F13193",0,"F13193",0,542.502465547,562.016058268405,152.567685028589,-0.127901217861101
"3551","F13193","2016",0,"F13193",0,"F13193",0,377.970172349,562.016058268405,152.567685028589,-1.20632285850649
"3552","F13193","2017",3,"F13193",3,"F13193",1,800.423758666,562.016058268405,152.567685028589,1.56263562859278
"3553","F13195","1981",1,"F13195",1,"F13195",0,429.808918653,579.359685908568,157.046657794613,-0.952269658938884
"3554","F13195","1982",0,"F13195",0,"F13195",0,526.246756186,579.359685908568,157.046657794613,-0.338198408475711
"3555","F13195","1983",0,"F13195",0,"F13195",0,376.918107834,579.359685908568,157.046657794613,-1.28905371764946
"3556","F13195","1984",2,"F13195",2,"F13195",0,541.816486612,579.359685908568,157.046657794613,-0.239057613984164
"3557","F13195","1985",1,"F13195",1,"F13195",0,538.625946436,579.359685908568,157.046657794613,-0.259373488392472
"3558","F13195","1986",1,"F13195",0,"F13195",0,491.136757121,579.359685908568,157.046657794613,-0.561762536219945
"3559","F13195","1987",1,"F13195",0,"F13195",0,375.504324054,579.359685908568,157.046657794613,-1.29805603453957
"3560","F13195","1988",0,"F13195",0,"F13195",0,440.915405613,579.359685908568,157.046657794613,-0.881548720868841
"3561","F13195","1989",2,"F13195",0,"F13195",0,878.306485839,579.359685908568,157.046657794613,1.90355404010825
"3562","F13195","1990",0,"F13195",0,"F13195",0,544.600809994,579.359685908568,157.046657794613,-0.221328338996081
"3563","F13195","1991",3,"F13195",0,"F13195",0,570.459459232,579.359685908568,157.046657794613,-0.0566724997625064
"3564","F13195","1992",0,"F13195",0,"F13195",0,710.383243201,579.359685908568,157.046657794613,0.834297011680352
"3565","F13195","1993",0,"F13195",0,"F13195",0,361.927838127,579.359685908568,157.046657794613,-1.38450477606424
"3566","F13195","1994",0,"F13195",0,"F13195",0,886.665134851,579.359685908568,157.046657794613,1.95677802544725
"3567","F13195","1995",0,"F13195",0,"F13195",0,706.43459367,579.359685908568,157.046657794613,0.809153849855386
"3568","F13195","1996",0,"F13195",0,"F13195",0,447.844865578,579.359685908568,157.046657794613,-0.837425145987914
"3569","F13195","1997",1,"F13195",1,"F13195",0,678.332162457,579.359685908568,157.046657794613,0.630210651651495
"3570","F13195","1998",2,"F13195",2,"F13195",0,457.854595926,579.359685908568,157.046657794613,-0.773687843401756
"3571","F13195","1999",1,"F13195",1,"F13195",0,559.49081123,579.359685908568,157.046657794613,-0.126515743522236
"3572","F13195","2000",0,"F13195",0,"F13195",0,423.324594522,579.359685908568,157.046657794613,-0.993558816072557
"3573","F13195","2001",1,"F13195",0,"F13195",0,505.339459074,579.359685908568,157.046657794613,-0.471326342591588
"3574","F13195","2002",5,"F13195",1,"F13195",0,661.155406333,579.359685908568,157.046657794613,0.52083706570442
"3575","F13195","2003",4,"F13195",4,"F13195",0,785.761082082,579.359685908568,157.046657794613,1.31426799571479
"3576","F13195","2004",0,"F13195",0,"F13195",0,801.056215613,579.359685908568,157.046657794613,1.41166028502414
"3577","F13195","2005",2,"F13195",0,"F13195",0,708.095135202,579.359685908568,157.046657794613,0.819727405226247
"3578","F13195","2006",0,"F13195",0,"F13195",0,539.829459672,579.359685908568,157.046657794613,-0.251710076430061
"3579","F13195","2007",1,"F13195",0,"F13195",0,387.094053125,579.359685908568,157.046657794613,-1.22425803569162
"3580","F13195","2008",1,"F13195",1,"F13195",0,506.815946973,579.359685908568,157.046657794613,-0.46192475506509
"3581","F13195","2009",0,"F13195",0,"F13195",0,819.15891911,579.359685908568,157.046657794613,1.52692987274549
"3582","F13195","2010",2,"F13195",2,"F13195",2,594.801891672,579.359685908568,157.046657794613,0.09832877681248
"3583","F13195","2011",1,"F13195",0,"F13195",0,401.982972642,579.359685908568,157.046657794613,-1.12945232810075
"3584","F13195","2012",1,"F13195",1,"F13195",0,553.49108134,579.359685908568,157.046657794613,-0.164719230143686
"3585","F13195","2013",3,"F13195",2,"F13195",1,857.862161455,579.359685908568,157.046657794613,1.77337410077622
"3586","F13195","2014",1,"F13195",1,"F13195",1,510.554594123,579.359685908568,157.046657794613,-0.43811879063069
"3587","F13195","2015",1,"F13195",0,"F13195",0,688.701080645,579.359685908568,157.046657794613,0.696235095174265
"3588","F13195","2016",1,"F13195",0,"F13195",0,397.71321638,579.359685908568,157.046657794613,-1.15664014808979
"3589","F13195","2017",3,"F13195",1,"F13195",1,770.29840604,579.359685908568,157.046657794613,1.21580887369882
"3590","F13197","1981",1,"F13197",0,"F13197",0,473.51176403,585.371737139919,155.048138284388,-0.721453184460341
"3591","F13197","1982",2,"F13197",0,"F13197",0,548.696666294,585.371737139919,155.048138284388,-0.236539898200195
"3592","F13197","1983",0,"F13197",0,"F13197",0,517.356863121,585.371737139919,155.048138284388,-0.438669401461414
"3593","F13197","1984",1,"F13197",1,"F13197",0,472.169215767,585.371737139919,155.048138284388,-0.730112096962325
"3594","F13197","1985",3,"F13197",1,"F13197",1,616.49196071,585.371737139919,155.048138284388,0.200713300491236
"3595","F13197","1986",2,"F13197",0,"F13197",0,406.480980211,585.371737139919,155.048138284388,-1.15377558807445
"3596","F13197","1987",0,"F13197",0,"F13197",0,514.888039556,585.371737139919,155.048138284388,-0.454592350245692
"3597","F13197","1988",1,"F13197",0,"F13197",0,386.585293964,585.371737139919,155.048138284388,-1.28209500207804
"3598","F13197","1989",1,"F13197",0,"F13197",0,813.747646103,585.371737139919,155.048138284388,1.47293551209364
